datasets/0/Rightside_window_user_id_24491_NoAudio_1.24491.303.318.MP4 0
datasets/0/Rightside_window_user_id_24491_NoAudio_0.24491.423.450.MP4 0
datasets/0/Right_side_window_User_id_24026_NoAudio_3.24026.69.86.MP4 0
datasets/0/Right_side_window_User_id_24026_NoAudio_4.24026.84.101.MP4 0
datasets/0/Right_side_window_User_id_38058_NoAudio_0.38508.390.409.MP4 0
datasets/0/Right_side_window_User_id_38058_NoAudio_1.38508.394.411.MP4 0
datasets/0/Right_window_user_id_49381_NoAudio_0.49381.98.120.MP4 0
datasets/0/Right_window_user_id_49381_NoAudio_1.49381.107.129.MP4 0
datasets/1/Rightside_window_user_id_24491_NoAudio_1.24491.386.399.MP4 1
datasets/1/Rightside_window_user_id_24491_NoAudio_0.24491.480.500.MP4 1
datasets/1/Right_side_window_User_id_24026_NoAudio_3.24026.130.147.MP4 1
datasets/1/Right_side_window_User_id_24026_NoAudio_4.24026.145.162.MP4 1
datasets/1/Right_side_window_User_id_38058_NoAudio_0.38508.70.99.MP4 1
datasets/1/Right_side_window_User_id_38058_NoAudio_1.38508.83.101.MP4 1
datasets/1/Right_window_user_id_49381_NoAudio_0.49381.42.62.MP4 1
datasets/1/Right_window_user_id_49381_NoAudio_1.49381.49.69.MP4 1
datasets/2/Rightside_window_user_id_24491_NoAudio_1.24491.74.105.MP4 2
datasets/2/Rightside_window_user_id_24491_NoAudio_0.24491.171.208.MP4 2
datasets/2/Right_side_window_User_id_24026_NoAudio_3.24026.189.204.MP4 2
datasets/2/Right_side_window_User_id_24026_NoAudio_4.24026.204.219.MP4 2
datasets/2/Right_side_window_User_id_38058_NoAudio_0.38508.477.502.MP4 2
datasets/2/Right_side_window_User_id_38058_NoAudio_1.38508.499.524.MP4 2
datasets/2/Right_window_user_id_49381_NoAudio_0.49381.504.526.MP4 2
datasets/2/Right_window_user_id_49381_NoAudio_1.49381.513.535.MP4 2
datasets/3/Rightside_window_user_id_24491_NoAudio_1.24491.18.45.MP4 3
datasets/3/Rightside_window_user_id_24491_NoAudio_0.24491.126.146.MP4 3
datasets/3/Right_side_window_User_id_24026_NoAudio_3.24026.96.120.MP4 3
datasets/3/Right_side_window_User_id_24026_NoAudio_4.24026.111.135.MP4 3
datasets/3/Right_side_window_User_id_38058_NoAudio_0.38508.171.191.MP4 3
datasets/3/Right_side_window_User_id_38058_NoAudio_1.38508.174.194.MP4 3
datasets/3/Right_window_user_id_49381_NoAudio_0.49381.15.32.MP4 3
datasets/3/Right_window_user_id_49381_NoAudio_1.49381.20.39.MP4 3
datasets/4/Rightside_window_user_id_24491_NoAudio_1.24491.356.364.MP4 4
datasets/4/Rightside_window_user_id_24491_NoAudio_0.24491.453.469.MP4 4
datasets/4/Right_side_window_User_id_24026_NoAudio_3.24026.515.530.MP4 4
datasets/4/Right_side_window_User_id_24026_NoAudio_4.24026.531.546.MP4 4
datasets/4/Right_side_window_User_id_38058_NoAudio_0.38508.234.257.MP4 4
datasets/4/Right_side_window_User_id_38058_NoAudio_1.38508.234.258.MP4 4
datasets/4/Right_window_user_id_49381_NoAudio_0.49381.272.295.MP4 4
datasets/4/Right_window_user_id_49381_NoAudio_1.49381.281.303.MP4 4
datasets/5/Rightside_window_user_id_24491_NoAudio_1.24491.137.166.MP4 5
datasets/5/Rightside_window_user_id_24491_NoAudio_0.24491.233.265.MP4 5
datasets/5/Right_side_window_User_id_24026_NoAudio_3.24026.369.385.MP4 5
datasets/5/Right_side_window_User_id_24026_NoAudio_4.24026.385.401.MP4 5
datasets/5/Right_side_window_User_id_38058_NoAudio_0.38508.541.560.MP4 5
datasets/5/Right_side_window_User_id_38058_NoAudio_1.38508.563.582.MP4 5
datasets/5/Right_window_user_id_49381_NoAudio_0.49381.452.469.MP4 5
datasets/5/Right_window_user_id_49381_NoAudio_1.49381.461.478.MP4 5
datasets/6/Rightside_window_user_id_24491_NoAudio_1.24491.486.515.MP4 6
datasets/6/Rightside_window_user_id_24491_NoAudio_0.24491.581.605.MP4 6
datasets/6/Right_side_window_User_id_24026_NoAudio_3.24026.341.359.MP4 6
datasets/6/Right_side_window_User_id_24026_NoAudio_4.24026.357.375.MP4 6
datasets/6/Right_side_window_User_id_38058_NoAudio_0.38508.359.380.MP4 6
datasets/6/Right_side_window_User_id_38058_NoAudio_1.38508.363.385.MP4 6
datasets/6/Right_window_user_id_49381_NoAudio_0.49381.72.88.MP4 6
datasets/6/Right_window_user_id_49381_NoAudio_1.49381.80.97.MP4 6
datasets/7/Rightside_window_user_id_24491_NoAudio_1.24491.113.117.MP4 7
datasets/7/Rightside_window_user_id_24491_NoAudio_0.24491.212.216.MP4 7
datasets/7/Right_side_window_User_id_24026_NoAudio_3.24026.214.238.MP4 7
datasets/7/Right_side_window_User_id_24026_NoAudio_4.24026.229.253.MP4 7
datasets/7/Right_side_window_User_id_38058_NoAudio_0.38508.596.619.MP4 7
datasets/7/Right_side_window_User_id_38058_NoAudio_1.38508.618.641.MP4 7
datasets/7/Right_window_user_id_49381_NoAudio_0.49381.196.212.MP4 7
datasets/7/Right_window_user_id_49381_NoAudio_1.49381.205.221.MP4 7
datasets/8/Rightside_window_user_id_24491_NoAudio_1.24491.285.289.MP4 8
datasets/8/Rightside_window_user_id_24491_NoAudio_0.24491.391.422.MP4 8
datasets/8/Right_side_window_User_id_24026_NoAudio_3.24026.41.59.MP4 8
datasets/8/Right_side_window_User_id_24026_NoAudio_4.24026.56.74.MP4 8
datasets/8/Right_side_window_User_id_38058_NoAudio_0.38508.107.129.MP4 8
datasets/8/Right_side_window_User_id_38058_NoAudio_1.38508.110.132.MP4 8
datasets/8/Right_window_user_id_49381_NoAudio_0.49381.358.382.MP4 8
datasets/8/Right_window_user_id_49381_NoAudio_1.49381.367.391.MP4 8
datasets/9/Rightside_window_user_id_24491_NoAudio_1.24491.411.414.MP4 9
datasets/9/Rightside_window_user_id_24491_NoAudio_0.24491.505.509.MP4 9
datasets/9/Right_side_window_User_id_24026_NoAudio_3.24026.8.31.MP4 9
datasets/9/Right_side_window_User_id_24026_NoAudio_4.24026.23.46.MP4 9
datasets/9/Right_side_window_User_id_38058_NoAudio_0.38508.325.350.MP4 9
datasets/9/Right_side_window_User_id_38058_NoAudio_1.38508.328.353.MP4 9
datasets/9/Right_window_user_id_49381_NoAudio_0.49381.426.442.MP4 9
datasets/9/Right_window_user_id_49381_NoAudio_1.49381.435.451.MP4 9
datasets/10/Rightside_window_user_id_24491_NoAudio_1.24491.173.177.MP4 10
datasets/10/Rightside_window_user_id_24491_NoAudio_0.24491.268.274.MP4 10
datasets/10/Right_side_window_User_id_24026_NoAudio_3.24026.483.505.MP4 10
datasets/10/Right_side_window_User_id_24026_NoAudio_4.24026.499.521.MP4 10
datasets/10/Right_side_window_User_id_38058_NoAudio_0.38508.297.315.MP4 10
datasets/10/Right_side_window_User_id_38058_NoAudio_1.38508.301.319.MP4 10
datasets/10/Right_window_user_id_49381_NoAudio_0.49381.479.494.MP4 10
datasets/10/Right_window_user_id_49381_NoAudio_1.49381.488.503.MP4 10
datasets/11/Rightside_window_user_id_24491_NoAudio_1.24491.516.524.MP4 11
datasets/11/Rightside_window_user_id_24491_NoAudio_0.24491.606.625.MP4 11
datasets/11/Right_side_window_User_id_24026_NoAudio_3.24026.157.179.MP4 11
datasets/11/Right_side_window_User_id_24026_NoAudio_4.24026.172.194.MP4 11
datasets/11/Right_side_window_User_id_38058_NoAudio_0.38508.265.288.MP4 11
datasets/11/Right_side_window_User_id_38058_NoAudio_1.38508.267.292.MP4 11
datasets/11/Right_window_user_id_49381_NoAudio_0.49381.222.237.MP4 11
datasets/11/Right_window_user_id_49381_NoAudio_1.49381.231.246.MP4 11
datasets/12/Rightside_window_user_id_24491_NoAudio_1.24491.544.552.MP4 12
datasets/12/Rightside_window_user_id_24491_NoAudio_0.24491.638.650.MP4 12
datasets/12/Right_side_window_User_id_24026_NoAudio_3.24026.455.473.MP4 12
datasets/12/Right_side_window_User_id_24026_NoAudio_4.24026.471.489.MP4 12
datasets/12/Right_side_window_User_id_38058_NoAudio_0.38508.511.532.MP4 12
datasets/12/Right_side_window_User_id_38058_NoAudio_1.38508.534.555.MP4 12
datasets/12/Right_window_user_id_49381_NoAudio_0.49381.305.321.MP4 12
datasets/12/Right_window_user_id_49381_NoAudio_1.49381.313.330.MP4 12
datasets/13/Rightside_window_user_id_24491_NoAudio_1.24491.45.54.MP4 13
datasets/13/Right_side_window_User_id_24026_NoAudio_3.24026.395.417.MP4 13
datasets/13/Right_side_window_User_id_24026_NoAudio_4.24026.411.433.MP4 13
datasets/13/Right_side_window_User_id_38058_NoAudio_0.38508.569.586.MP4 13
datasets/13/Right_side_window_User_id_38058_NoAudio_1.38508.592.609.MP4 13
datasets/13/Right_window_user_id_49381_NoAudio_0.49381.130.152.MP4 13
datasets/13/Right_window_user_id_49381_NoAudio_1.49381.139.161.MP4 13
datasets/14/Rightside_window_user_id_24491_NoAudio_1.24491.262.274.MP4 14
datasets/14/Rightside_window_user_id_24491_NoAudio_0.24491.358.386.MP4 14
datasets/14/Right_side_window_User_id_24026_NoAudio_3.24026.427.445.MP4 14
datasets/14/Right_side_window_User_id_24026_NoAudio_4.24026.443.461.MP4 14
datasets/14/Right_side_window_User_id_38058_NoAudio_0.38508.444.468.MP4 14
datasets/14/Right_side_window_User_id_38058_NoAudio_1.38508.467.491.MP4 14
datasets/14/Right_window_user_id_49381_NoAudio_0.49381.331.348.MP4 14
